Geo Point;Geo Shape;objectid;id_lot;codcom;surfha;numads;numparc;typelot;nblot;datedecist;daact1;vocation;maouvr;etape;contrplh;datesig;date_modif;nomlot;decis;datedecis;datedecism;datetrans;modame;nature;nblog;prlog;amecrea;nblogplh;plh;obs;urbcrea
48.1916973224, -1.8218701601;"{""type"": ""Polygon"", ""coordinates"": [[[-1.823063366417844, 48.19078513144467], [-1.822982670280431, 48.190965319600984], [-1.822957250273774, 48.19102198606252], [-1.822882984748444, 48.19118162859833], [-1.822753541105749, 48.19146010240499], [-1.822722831866848, 48.191545196713555], [-1.822622770325962, 48.191822259501386], [-1.822606300182338, 48.19186800741554], [-1.822593561766839, 48.19190323566888], [-1.822492876728145, 48.192047042382775], [-1.822270986517906, 48.19253575311123], [-1.822160145698832, 48.192807138736555], [-1.822096831769269, 48.19295713003681], [-1.821971223522703, 48.19292841588518], [-1.821758195886808, 48.19288011200915], [-1.821580136525606, 48.19284971863281], [-1.821327348416985, 48.192818668844204], [-1.821184944310646, 48.19280056984753], [-1.820889825863843, 48.192775166322996], [-1.820702841123622, 48.19275451735676], [-1.820801767985268, 48.1924939955612], [-1.820963779045762, 48.19205510608445], [-1.821040793991561, 48.19183695472229], [-1.821089933084655, 48.19165935111511], [-1.821121384322208, 48.19157927280151], [-1.821153716115361, 48.19149708493474], [-1.821244243235823, 48.191259172866744], [-1.821249804261049, 48.191248035974844], [-1.82132044537253, 48.19110864237761], [-1.821405268974446, 48.19098541651946], [-1.821499340911216, 48.190828550451286], [-1.821606872294283, 48.1905880335195], [-1.821749375534932, 48.19040147355829], [-1.821956773283769, 48.19046028605721], [-1.822385783518316, 48.19057713446771], [-1.822457954411927, 48.190599434713555], [-1.822652407510415, 48.190659599183306], [-1.822766500191199, 48.190694922597075], [-1.823063366417844, 48.19078513144467]]]}";274;411;35216;2.88005112;PA 35216 09 U0001;;Permis d'aménager;13;;;Activités;Communale;En cours d'aménagement;;20151218MT;2017-09-05T10:09:21Z;Le Placis de la Touche;AM;20091106;20120608;;;;;;;;;;
48.2216864729, -1.78856468876;"{""type"": ""Polygon"", ""coordinates"": [[[-1.788514005320568, 48.22184378264984], [-1.788309652014291, 48.22169250438235], [-1.788415454962262, 48.221651341357436], [-1.788546314807844, 48.221599765129135], [-1.788617987378723, 48.221581647475645], [-1.788610051769247, 48.221567378937294], [-1.788709533410221, 48.22154233825196], [-1.78872147060928, 48.22156337919379], [-1.78873398976879, 48.22156024561153], [-1.78878601662025, 48.22165270220681], [-1.788514005320568, 48.22184378264984]]]}";297;434;35120;0.05732284;DP 35120 15 M0032;AO184;Déclaration préalable;1;20150903;;Habitat;Communale;En cours d'aménagement;;20160316MT;2017-09-05T10:09:21Z;;AM;;;;;;;;;;;;
47.9800351863, -1.7211719298;"{""type"": ""Polygon"", ""coordinates"": [[[-1.720913536630184, 47.980044618937406], [-1.720830497709045, 47.979884842943825], [-1.720886471451645, 47.97988785549494], [-1.720979303641198, 47.97987267988344], [-1.720979768381408, 47.979879238984616], [-1.721082672143416, 47.97988176135877], [-1.721095516019319, 47.97987690721446], [-1.721122957823226, 47.9798628914127], [-1.721154922772649, 47.9798190422956], [-1.721171503905744, 47.97978456741077], [-1.72118242994764, 47.979701394081914], [-1.721172714007993, 47.97962880269954], [-1.721349228609093, 47.97962613175149], [-1.721405853652792, 47.97962452147317], [-1.721379516042716, 47.97979024185055], [-1.721369088145206, 47.97984212556031], [-1.72133869991086, 47.98000170477467], [-1.721311867749084, 47.98012527268328], [-1.721309882929003, 47.980199066655636], [-1.721310280186309, 47.98021076496404], [-1.721285662647447, 47.9803674031891], [-1.721258672699408, 47.98053774609332], [-1.721208551332926, 47.980532690516846], [-1.721197564837197, 47.98053143064934], [-1.721194324502075, 47.98050182682627], [-1.721183157263413, 47.98047507248277], [-1.721170828783198, 47.98045764755832], [-1.721136928716175, 47.98041858245683], [-1.721126286795881, 47.98040198922744], [-1.721094402876636, 47.98033796999442], [-1.721069476900899, 47.98028988462672], [-1.721018410110436, 47.98020980396135], [-1.721001387413743, 47.98018653470537], [-1.720913536630184, 47.980044618937406]]]}";195;336;35139;0.20488973;DP 35139 14 U0018;AB102, 103, 104;Déclaration préalable;1;;;Habitat;Communale;En cours d'aménagement;;20150415JC;2017-09-05T10:09:21Z;;AM;20140410;;;;;;;;;;;
48.0859378026, -1.70235799401;"{""type"": ""Polygon"", ""coordinates"": [[[-1.702533642363278, 48.086070705178386], [-1.702407118960482, 48.08605479663961], [-1.702303452309248, 48.08604029559121], [-1.702196829803696, 48.0860258252838], [-1.702023656446072, 48.08600272397658], [-1.701837517151001, 48.08597753971], [-1.70187351365509, 48.08588406503926], [-1.701906113279277, 48.08579316228937], [-1.702124224751956, 48.08582091298205], [-1.702313505675726, 48.08584515723474], [-1.702394187489245, 48.0858553723893], [-1.702999998120803, 48.08593150521297], [-1.702969482967754, 48.08603935377999], [-1.702813899462121, 48.08601742612407], [-1.70277995552924, 48.086012417362085], [-1.702685514578641, 48.085998800666715], [-1.702555166007526, 48.08598223783545], [-1.702533642363278, 48.086070705178386]]]}";312;449;35281;0.1486307;DP 35281 15 M0097;AE146, 147;Déclaration préalable;;20160212;;Habitat;Communale;En cours d'aménagement;;20160427MT;2017-09-05T10:09:21Z;;;;;;;;;;;;;;
48.1787424025, -1.85381530655;"{""type"": ""Polygon"", ""coordinates"": [[[-1.853664799180974, 48.179058250224735], [-1.853632775637117, 48.179021570194784], [-1.853542918288497, 48.17892884128675], [-1.853437863702521, 48.178839276344576], [-1.853384354550167, 48.178799086237305], [-1.853341763575658, 48.17876465402054], [-1.853311905476769, 48.1787395079548], [-1.853225493426479, 48.1786318541048], [-1.853722689843596, 48.17853735571163], [-1.853735832976888, 48.17853526955688], [-1.853799586216179, 48.1785254622133], [-1.853940473502917, 48.178517719643935], [-1.85395648846995, 48.17850893369884], [-1.854045472253609, 48.17849662050305], [-1.854141593152416, 48.17849283795151], [-1.854366893529549, 48.17879307660864], [-1.854302984929947, 48.1788183912581], [-1.854045779322608, 48.178917282512295], [-1.853703618655266, 48.17904408704939], [-1.853664799180974, 48.179058250224735]]]}";285;422;35081;0.30866095;DP 35081 15 M0001;A920, 1083;Déclaration préalable;2;20160218;;Habitat;Communale;En cours d'aménagement;;20160303MT;2017-09-05T10:09:21Z;;;;;;;;;;;;;;
47.9935860374, -1.66283394034;"{""type"": ""Polygon"", ""coordinates"": [[[-1.663946501290889, 47.99477784643582], [-1.663005677635456, 47.99479987194771], [-1.662331391144936, 47.99482105983967], [-1.661816694713785, 47.994840444386156], [-1.661230407376311, 47.99361347403329], [-1.661482937362665, 47.99312545863496], [-1.661688678029048, 47.99272449621089], [-1.66179723045338, 47.99251409724575], [-1.662296312886903, 47.99201975428354], [-1.662311837115629, 47.992004345560865], [-1.662466071096166, 47.99207421859589], [-1.662898599299926, 47.992252894332125], [-1.663196349600561, 47.992406230263285], [-1.663471501511454, 47.99256796317309], [-1.663534275954353, 47.992610555580356], [-1.663638434323137, 47.992678858536024], [-1.663866051945158, 47.99282405079295], [-1.664187630885593, 47.993003358071725], [-1.664259830443095, 47.99303286161376], [-1.664374302103486, 47.99309047227134], [-1.664468346739776, 47.993144858516246], [-1.664570505261617, 47.993211800292265], [-1.664613036679893, 47.99324575388325], [-1.663946501290889, 47.99477784643582]]]}";337;474;35208;5.4221669;PA 35208 15 M0001;ZH269, 17, 268;Permis d'aménager;84;;;Habitat;Communale;En cours d'aménagement;;20170901CB;2017-09-05T10:09:21Z;Les Ormes Blanches;AM;20160719;20170822;;;;;;;;;;
48.1580852113, -1.72410132147;"{""type"": ""Polygon"", ""coordinates"": [[[-1.723850253062412, 48.15790414145346], [-1.724251841961382, 48.15788775673278], [-1.724265646731407, 48.15773335716357], [-1.724258751876492, 48.15769611754914], [-1.724334020479061, 48.15773091619215], [-1.724325975637761, 48.15780180247986], [-1.724307347513677, 48.15797170342416], [-1.724245806062292, 48.15797323853544], [-1.724250448209889, 48.15804883037353], [-1.724280861169938, 48.15833974873482], [-1.723941522163054, 48.15833697729082], [-1.723935468735903, 48.15829739721897], [-1.723914536987508, 48.15816164989318], [-1.723903567793096, 48.15810370897171], [-1.72386827319498, 48.15796260394624], [-1.723850253062412, 48.15790414145346]]]}";346;483;35189;0.14501153;PA 35189 15 M0002;AC15, 16;Permis d'aménager;2;;;Habitat;Communale;En cours d'aménagement;;20161219MT;2017-09-05T10:09:21Z;Le Clos de la Fougerolle;AM;20160205;20161027;;;;;;;;;;
48.0520682084, -1.79359789772;"{""type"": ""Polygon"", ""coordinates"": [[[-1.794251697062128, 48.05227293580631], [-1.792884510867793, 48.052342709420536], [-1.792855367371244, 48.05206933984322], [-1.793119748708891, 48.05203893058622], [-1.793096431938776, 48.051845702018845], [-1.793270710164039, 48.05182635240914], [-1.793460201624397, 48.05180582682864], [-1.793541063448558, 48.05179947776792], [-1.793595004662209, 48.05179560410485], [-1.793718323410416, 48.05179487228838], [-1.793995653842273, 48.05179537120183], [-1.794266473227838, 48.05179812383588], [-1.794252460422445, 48.05185998832092], [-1.794240705520816, 48.051925903919276], [-1.794234413544466, 48.05199564671596], [-1.794227118133122, 48.052063268595134], [-1.794226374704394, 48.05210736679179], [-1.794226659934735, 48.052129253289486], [-1.794232175994559, 48.052172729706484], [-1.794243106533776, 48.052215169035556], [-1.794251697062128, 48.05227293580631]]]}";311;448;35076;0.52206828;DP 35076 16 M0012;AB362;Déclaration préalable;4;20160323;;Habitat;Communale;En cours d'aménagement;;20170213MB;2017-09-05T10:09:21Z;DP 35076 16 M0012;;;;;;;;;;;;;
48.1529513141, -1.56921265412;"{""type"": ""Polygon"", ""coordinates"": [[[-1.569317039367007, 48.15281943346433], [-1.569404736266991, 48.1528077524105], [-1.569435748549138, 48.15293274981342], [-1.569448773469722, 48.15305837131856], [-1.569164390542767, 48.15308867356138], [-1.569145583204322, 48.15309068166289], [-1.569084749298273, 48.15309706131105], [-1.56904014728381, 48.15303594300845], [-1.568985921559024, 48.15293006716357], [-1.568840214279318, 48.152882783629444], [-1.569017478963741, 48.15285925781919], [-1.569167326310789, 48.15283934307553], [-1.569317039367007, 48.15281943346433]]]}";124;266;35334;0.08944676;DP 35334 12 M0064;AY137;Déclaration préalable;1;20120823;;Habitat;Communale;En cours d'aménagement;Non;20141001JC;2017-09-05T10:09:21Z;;;;;;;;;;;;;;
47.9806802249, -1.72998242371;"{""type"": ""Polygon"", ""coordinates"": [[[-1.729349626707022, 47.980969351286205], [-1.729383458099365, 47.980815394250556], [-1.729418083655953, 47.98071853631496], [-1.729463355750396, 47.9806265560028], [-1.729621626315082, 47.98066355379804], [-1.729763517196992, 47.980696090439494], [-1.729870716779179, 47.98052108469281], [-1.729939808813814, 47.9804048724989], [-1.729969800153277, 47.98031018796], [-1.730005183752812, 47.98019815946239], [-1.730116916197268, 47.98020914077205], [-1.730314994901016, 47.98020448533718], [-1.730332032017499, 47.980516836685105], [-1.730327472933305, 47.98062543118679], [-1.730357697702441, 47.98075773263129], [-1.730362846756892, 47.98078320257911], [-1.730376013534366, 47.98088016222794], [-1.730695819165987, 47.98085192200972], [-1.730694578149828, 47.980897029926595], [-1.730384607195471, 47.980925675505716], [-1.73038395049944, 47.980955169683234], [-1.729349626707022, 47.980969351286205]]]}";197;338;35139;0.41226306;PA 35139 12 U0001;;Permis d'aménager;1;;;Habitat;Communale;En cours d'aménagement;;20150415JC;2017-09-05T10:09:21Z;Domaine du Pigeon Vert;AM;20121205;20130904;;;;;;;;;;
48.1480401712, -1.65650299968;"{""type"": ""Polygon"", ""coordinates"": [[[-1.661253255390785, 48.14944834126914], [-1.661377433882846, 48.14975985534969], [-1.660580938358049, 48.14986229584393], [-1.659867525362652, 48.149952553006216], [-1.659606423884705, 48.149984702925586], [-1.659284506870542, 48.15002318836264], [-1.659036238455551, 48.150052868358244], [-1.658673111580696, 48.15009740510337], [-1.658443304705379, 48.15012609037879], [-1.658227722924586, 48.150155723914], [-1.657931408568118, 48.15020303557686], [-1.657657431749294, 48.15024900169632], [-1.657452531140004, 48.15028623518977], [-1.657088492441462, 48.15036195040063], [-1.656864486623768, 48.150410087457914], [-1.6565697029801, 48.150481784506546], [-1.656373449785198, 48.15053137451145], [-1.656098777700565, 48.15060800428889], [-1.655902421217138, 48.15066444832623], [-1.655522033984456, 48.15078889724529], [-1.655458677637674, 48.15072859412717], [-1.655289624705659, 48.15061068826258], [-1.655226559426985, 48.15066472925058], [-1.655062014923439, 48.15077203317072], [-1.65499266852648, 48.15081673731893], [-1.654943040666887, 48.15085613850557], [-1.654926036704397, 48.150848266373146], [-1.654855682108157, 48.150874359463174], [-1.65468715425607, 48.1509375823334], [-1.65388774446296, 48.15124041096639], [-1.653720858675056, 48.15132780415249], [-1.653627340997014, 48.15121372878807], [-1.653809658052504, 48.1511466160099], [-1.65392170993068, 48.15110063601803], [-1.653511459860973, 48.15038980965366], [-1.653424618749282, 48.15024825248041], [-1.654158627583358, 48.14999817013098], [-1.654215973069967, 48.14996818845758], [-1.65435468923634, 48.14989544948472], [-1.654526228015829, 48.14980894817137], [-1.654773412889494, 48.14965955679973], [-1.654442311034362, 48.14941804277118], [-1.654275035365876, 48.14931470042885], [-1.654254656794417, 48.1493275987738], [-1.654178790777344, 48.149289669548466], [-1.654086825247721, 48.149206167551945], [-1.653991342452782, 48.149126952582236], [-1.653832989450113, 48.14898522445783], [-1.653779541551009, 48.1489584623881], [-1.653680536809949, 48.148904348728024], [-1.653615489341044, 48.14883561624218], [-1.653590482857338, 48.148712282628765], [-1.653570038052759, 48.1484769441872], [-1.653559888309492, 48.148440591814335], [-1.65332149083157, 48.14826380562838], [-1.653219808741078, 48.148241156453686], [-1.6531420464788, 48.14823438954154], [-1.652744303056348, 48.14820451957825], [-1.652645384800625, 48.14812598317797], [-1.652441637166349, 48.14795860687885], [-1.652589357858298, 48.147860366514855], [-1.653592181022125, 48.14719538569064], [-1.653537861056922, 48.147152980568585], [-1.653342293707852, 48.14700014235949], [-1.653089625617837, 48.146812850145025], [-1.652652215547771, 48.14650904329926], [-1.652696534974786, 48.14645859449116], [-1.652728640224739, 48.14637277776859], [-1.65282382161209, 48.146338383309214], [-1.652824524468716, 48.14641476394264], [-1.65355598606995, 48.14646357455353], [-1.653577698602943, 48.146444585294965], [-1.653604766091455, 48.146420784095795], [-1.653659923269936, 48.14638152010441], [-1.653720977755782, 48.14634643271345], [-1.653787148977722, 48.14631582379992], [-1.654009541716625, 48.14576088184885], [-1.654107997914408, 48.14554362059313], [-1.654510379101432, 48.14443698123394], [-1.654969455006359, 48.14444859422452], [-1.654998490308611, 48.144468954663715], [-1.655695626273749, 48.144461472051454], [-1.656198257730918, 48.144457441507406], [-1.65688047848128, 48.14445875669435], [-1.656902203426491, 48.14495025260737], [-1.656879119171563, 48.14574535452808], [-1.656927248630923, 48.14672817470605], [-1.656980711353278, 48.14752314452667], [-1.657221480748085, 48.147323818092595], [-1.657385412477972, 48.147303757135596], [-1.657641209747376, 48.147278175267836], [-1.657848893016738, 48.14726697505355], [-1.660469580356559, 48.147168787394165], [-1.660438922921773, 48.147251124108536], [-1.660404849415396, 48.147343330567516], [-1.660654330827372, 48.148257153429604], [-1.660739001521627, 48.14848927417038], [-1.660817127754233, 48.14866379778165], [-1.660860085055938, 48.148738287061114], [-1.660940178241278, 48.14885416233653], [-1.6611324582981, 48.14926058885618], [-1.661251928093285, 48.149429202553144], [-1.661253255390785, 48.14944834126914]]]}";5;21;35278;25.92146043;;;Permis d'aménager;;;;Habitat;Communale;En cours d'aménagement;Oui;20131120JC;2017-09-05T10:09:21Z;Maison Blanche;;;;;;Extension urbaine;90;;Lamotte;90;2005-14;;
48.2158552424, -1.77655334495;"{""type"": ""Polygon"", ""coordinates"": [[[-1.77712768066601, 48.21666645395196], [-1.776634122771309, 48.21636080056022], [-1.776511342534951, 48.21631200364482], [-1.775910184316595, 48.2160730759755], [-1.77552919776656, 48.21595018553619], [-1.775439495170581, 48.215923625922066], [-1.775336155752575, 48.21589105326517], [-1.775166507275103, 48.21582392233846], [-1.775108920478065, 48.21580053699333], [-1.775818958997236, 48.21494774926848], [-1.776007240502325, 48.21499193908228], [-1.776517225433393, 48.21529898609562], [-1.777254884138873, 48.215743293885176], [-1.777847662396075, 48.21608943563956], [-1.77835478653099, 48.21638866408544], [-1.778238210362228, 48.216476402474356], [-1.778216910817338, 48.2164924247386], [-1.778161775227596, 48.2164025262317], [-1.778009211850623, 48.216311802123705], [-1.777996339408715, 48.2163169316987], [-1.777697517550585, 48.216437188470294], [-1.777576760822727, 48.21648572033883], [-1.777456658794605, 48.21653404469801], [-1.777179801042581, 48.21664545935125], [-1.77712768066601, 48.21666645395196]]]}";301;438;35120;1.89325837;PA 35120 13 U0001;;Permis d'aménager;16;;;Habitat;Communale;En cours d'aménagement;;20160316MT;2017-09-05T10:09:21Z;La Douve;AM;20130620;20150303;;;;;;;;;;
